Year,Name,Number,Rank
1998,ASENAI,1,1145
1998,ASFAND,1,1145
1998,ASHER,1,1145
1998,ASHRAF,1,1145
1998,ASHTIN,1,1145
1998,ASHWINDER,1,1145
1998,ASIM,1,1145
1998,ASLAN,1,1145
1998,ASMAIE,1,1145
1998,ASMIR,1,1145
1998,ASSAGO,1,1145
1998,ATINDER,1,1145
1998,ATLE,1,1145
1998,ATNISH,1,1145
1998,ATRAOL,1,1145
1998,ATTICUS,1,1145
1998,AUGUSTE,1,1145
1998,AUHSTIN,1,1145
1998,AUNDRE,1,1145
1998,AURY,1,1145
1998,AUSTAN,1,1145
1998,AUSTEN-RYLEY,1,1145
1998,AUSTIN.COLE,1,1145
1998,AUSTIN-JOHN,1,1145
1998,AUSTIN-LEE,1,1145
1998,AUWAIS,1,1145
1998,AVERIE,1,1145
1998,AVERY-JOHN,1,1145
1998,AVHIJOT,1,1145
1998,AVINASH,1,1145
1998,AVNEET,1,1145
1998,AVRY,1,1145
1998,AWAIS,1,1145
1998,AWEZ,1,1145
1998,AXL,1,1145
1998,AYOMIDE,1,1145
1998,AZHAR,1,1145
1998,AZZAYAH,1,1145
1998,BAHA-ALDEAN,1,1145
1998,BAIDEN,1,1145
1998,BAILIE,1,1145
1998,BAILLIE,1,1145
1998,BAKR,1,1145
1998,BALDEV,1,1145
1998,BALKARAN,1,1145
1998,BARETT,1,1145
1998,BARINDER,1,1145
1998,BARRET,1,1145
1998,BARUN,1,1145
1998,BASEL,1,1145
1998,BASIT,1,1145
1998,BASTIAN,1,1145
1998,BAUER,1,1145
1998,BAYLEN,1,1145
1998,BAYLEY,1,1145
1998,BAYNE,1,1145
1998,BEALAL,1,1145
1998,BELLAL,1,1145
1998,BELMIN,1,1145
1998,BENEDICT,1,1145
1998,BENETT,1,1145
1998,BENJAMEN,1,1145
1998,BENJAMYN,1,1145
1998,BENJIMAN,1,1145
1998,BENNET,1,1145
1998,BENSON,1,1145
1998,BENTLEY,1,1145
1998,BERENGER,1,1145
1998,BERKELEY,1,1145
1998,BERNARDO,1,1145
1998,BERTRAM,1,1145
1998,BERVICK,1,1145
1998,BEVON,1,1145
1998,BHAN,1,1145
1998,BHUPHINDER,1,1145
1998,BIANCO,1,1145
1998,BIJAN,1,1145
1998,BIKERAMJIT,1,1145
1998,BIKRAM,1,1145
1998,BILL,1,1145
1998,BILLIE,1,1145
1998,BILLY-JOE,1,1145
1998,BISHOP,1,1145
1998,BISMARCK,1,1145
1998,BJORN,1,1145
1998,BLADEN,1,1145
1998,BLAIN,1,1145
1998,BLAKELY,1,1145
1998,BLASE,1,1145
1998,BLAYZE,1,1145
1998,BLAZE,1,1145
1998,BLUE,1,1145
1998,BOB,1,1145
1998,BODEN,1,1145
1998,BOHDAN,1,1145
1998,BOULTON,1,1145
1998,BRADFORD,1,1145
1998,BRADIE,1,1145
1998,BRADLEE,1,1145
1998,BRAE,1,1145
1998,BRAIDON,1,1145
1998,BRAIYDEN,1,1145
1998,BRAND,1,1145
1998,BRANDEL,1,1145
1998,BRANDYN,1,1145
1998,BRANLEY,1,1145
1998,BRANNON,1,1145
1998,BRANTLY,1,1145
1998,BRAWLEY,1,1145
1998,BRAYDN,1,1145
1998,BRAYDYN,1,1145
1998,BRENAN,1,1145
1998,BRENDANN,1,1145
1998,BRETEN,1,1145
1998,BRIELY,1,1145
1998,BRIGHAM,1,1145
1998,BRIXTON,1,1145
1998,BROC,1,1145
1998,BRODEY,1,1145
1998,BROGAN,1,1145
1998,BRONSEN,1,1145
1998,BROOK,1,1145
1998,BROOKLYN,1,1145
1998,BROOKS,1,1145
1998,BRUNO,1,1145
1998,BRWA,1,1145
1998,BRYCEN,1,1145
1998,BRYER,1,1145
1998,BRYLIE,1,1145
1998,BRYNER,1,1145
1998,BRYON,1,1145
1998,BRYTONE,1,1145
1998,BURHANUDDIN,1,1145
1998,BURTON,1,1145
1998,BYRAN,1,1145
1998,CADDIS,1,1145
1998,CADEH,1,1145
1998,CAEL,1,1145
1998,CAELAHN,1,1145
1998,CAELEN,1,1145
1998,CAELON,1,1145
1998,CAHL,1,1145
1998,CAILE,1,1145
1998,CAINE,1,1145
1998,CAINEN,1,1145
1998,CAISE,1,1145
1998,CAIUS,1,1145
1998,CALAN,1,1145
1998,CALEM,1,1145
1998,CALIN,1,1145
1998,CALLAN,1,1145
1998,CALOB,1,1145
1998,CALYN,1,1145
1998,CAMERON.ALLAN,1,1145
1998,CAMILO,1,1145
1998,CAMRON,1,1145
1998,CAMUS,1,1145
1998,CARLTON,1,1145
1998,CARLUND,1,1145
1998,CARMEN,1,1145
1998,CARSAN,1,1145
1998,CARSTEN,1,1145
1998,CARSTON,1,1145
1998,CARVER,1,1145
1998,CARY,1,1145
1998,CASEN,1,1145
1998,CASHTON,1,1145
1998,CASS,1,1145
1998,CATLYN,1,1145
1998,CAVAN,1,1145
1998,CAYLIN,1,1145
1998,CECIL,1,1145
1998,CEDRIK,1,1145
1998,CEILEB,1,1145
1998,CEINAN,1,1145
1998,CEJAY,1,1145
1998,CELESTINE,1,1145
1998,CHACE,1,1145
1998,CHADD,1,1145
1998,CHADEM,1,1145
1998,CHADY,1,1145
1998,CHAFIC,1,1145
1998,CHAK,1,1145
1998,CHALLEN,1,1145
1998,CHANCELOR,1,1145
1998,CHANDLOR,1,1145
1998,CHANLER,1,1145
1998,CHANNING,1,1145
1998,CHANSE,1,1145
1998,CHARBEL,1,1145
1998,CHARNJEET,1,1145
1998,CHARNPREET,1,1145
1998,CHASTON,1,1145
1998,CHAUNCE,1,1145
1998,CHAVEZ,1,1145
1998,CHAYCE,1,1145
1998,CHAYSE,1,1145
1998,CHAYTON,1,1145
1998,CHESTER,1,1145
1998,CHEUK,1,1145
1998,CHEVAZ,1,1145
1998,CHEYDEN,1,1145
1998,CHIANNO,1,1145
1998,CHIDIEBELE,1,1145
1998,CHI-HWA,1,1145
1998,CHILOUIS,1,1145
1998,CHIQUANG,1,1145
1998,CHORUS,1,1145
1998,CHRISTEN,1,1145
1998,CHRISTIEN,1,1145
1998,CHRISTOPHE,1,1145
1998,CHUMEK,1,1145
1998,CIAN,1,1145
1998,CIERAN,1,1145
1998,CLAYBORNE,1,1145
1998,CLEMENT,1,1145
1998,CLEVELAND,1,1145
1998,CLIEVE,1,1145
1998,CLIFFORD,1,1145
1998,CLOUD,1,1145
1998,CLYDE,1,1145
1998,COAN,1,1145
1998,CODI,1,1145
1998,CODY-LIAM,1,1145
1998,CODYN,1,1145
1998,COLAN,1,1145
1998,COLBE,1,1145
1998,COLE,1,1145
1998,COLEMANN,1,1145
1998,COLESEN,1,1145
1998,COLESON,1,1145
1998,COLLAN,1,1145
1998,COLSEN,1,1145
1998,COLSON,1,1145
1998,COLTYN,1,1145
1998,COLUM,1,1145
1998,COLWYN,1,1145
1998,CONAIRE,1,1145
1998,CONALL,1,1145
1998,CONAR,1,1145
1998,CONN,1,1145
1998,CONNAL,1,1145
1998,CONNLEY,1,1145
1998,CONNLYNN,1,1145
1998,CORBEN,1,1145
1998,CORBYN,1,1145
1998,CORDALE,1,1145
1998,CORDEL,1,1145
1998,CORDELLE,1,1145
1998,CORDIN,1,1145
1998,COREN,1,1145
1998,CORENTIN,1,1145
1998,CORNELIS,1,1145
1998,CORNELL,1,1145
1998,CORNY,1,1145
1998,CORRVEN,1,1145
1998,CORTLAN,1,1145
1998,CORTLEN,1,1145
1998,CORTLIN,1,1145
1998,CORWIN,1,1145
1998,COSTAIN,1,1145
1998,COULSON,1,1145
1998,COULTIN,1,1145
1998,COURAGE,1,1145
1998,COVE,1,1145
1998,COY,1,1145
1998,CRAVEN,1,1145
1998,CREED,1,1145
1998,CRISTIAN,1,1145
1998,CRISTOPHER,1,1145
1998,CRUZ,1,1145
1998,CULLEM,1,1145
1998,CUTLER,1,1145
1998,CYRILL,1,1145
1998,CYRONE,1,1145
1998,DAC,1,1145
1998,DACEY,1,1145
1998,DADE,1,1145
1998,DAELIN,1,1145
1998,DAEMEAN,1,1145
1998,DAGAN,1,1145
1998,DAHLIN,1,1145
1998,DALDEN,1,1145
1998,DALEEP,1,1145
1998,DALENCE,1,1145
1998,DALIN,1,1145
1998,DALLAN,1,1145
1998,DALLON,1,1145
1998,DALY,1,1145
1998,DAMEN,1,1145
1998,DAMIEON,1,1145
1998,DAMIN,1,1145
1998,DAN,1,1145
1998,D'ANDRE,1,1145
1998,DANH,1,1145
1998,DANIAL,1,1145
1998,DANIJEL,1,1145
1998,DANILO,1,1145
1998,DANON,1,1145
1998,DANYAL,1,1145
1998,DANYL,1,1145
1998,DARAAV,1,1145
1998,D'ARCY,1,1145
1998,DAREK,1,1145
1998,DARIAS,1,1145
1998,DARIEUN,1,1145
1998,DARIO,1,1145
1998,DARRAGH,1,1145
1998,DARRIAN,1,1145
1998,DARRICK,1,1145
1998,DARROW,1,1145
1998,DARRY,1,1145
1998,DARYN,1,1145
1998,DASAN,1,1145
1998,DASHIELL,1,1145
1998,DAT,1,1145
1998,DATREAN,1,1145
1998,DA'UD,1,1145
1998,DAUNTE,1,1145
1998,DAUNTÉ,1,1145
1998,DAUSEN,1,1145
1998,DAVE,1,1145
1998,DAVINDER,1,1145
1998,DAVONTE,1,1145
1998,DAWOOD,1,1145
1998,DAWSEN,1,1145
1998,DAYLIN,1,1145
1998,DAYLN,1,1145
1998,DAYNON,1,1145
1998,DAYSON,1,1145
1998,DAYVEN,1,1145
1998,DEANDRE,1,1145
1998,DECKER,1,1145
1998,DECKLAN,1,1145
1998,DECKLYN,1,1145
1998,DEEP,1,1145
1998,DEJAN,1,1145
1998,DEJUAN,1,1145
1998,DEKIAH,1,1145
1998,DEKLYN,1,1145
1998,DEKODAH,1,1145
1998,DEL,1,1145
1998,DELANO,1,1145
1998,DELSHAD,1,1145
1998,DEMETRI,1,1145
1998,DEMPSEY,1,1145
1998,DENBY,1,1145
1998,DENG,1,1145
1998,DENHAM,1,1145
1998,DENSY,1,1145
1998,DENTYN,1,1145
1998,DEONDRE,1,1145
1998,DEONE,1,1145
1998,DEQLIN,1,1145
1998,DERCK,1,1145
1998,DERIK,1,1145
1998,DERMOTT,1,1145
1998,DERRECK,1,1145
1998,DERRIEN,1,1145
1998,DERRY,1,1145
1998,DERRYK,1,1145
1998,DERYAN,1,1145
1998,DE'RYAN,1,1145
1998,DERYK,1,1145
1998,DESI,1,1145
1998,DESMAN,1,1145
1998,DESTON,1,1145
1998,DEVANTE,1,1145
1998,DEVAUGHN,1,1145
1998,DEVLEN,1,1145
1998,DEVONTE,1,1145
1998,DEVRIE,1,1145
1998,DEVRY,1,1145
1998,DEXTOR,1,1145
1998,DEZMOND,1,1145
1998,DHANRAJ,1,1145
1998,DICKSON,1,1145
1998,DIEB,1,1145
1998,DIEDRICH,1,1145
1998,DILPRIT,1,1145
1998,DILYAAD,1,1145
1998,DINETH,1,1145
1998,DIONDRE,1,1145
1998,DIRK,1,1145
1998,DIXON,1,1145
1998,DOAN,1,1145
1998,DOLAN,1,1145
1998,DOMENIKE,1,1145
1998,DOMINGO,1,1145
1998,DONAL,1,1145
1998,DONAVAN,1,1145
1998,DONAVEN,1,1145
1998,DONDRE,1,1145
1998,DONG,1,1145
1998,DONIVAN,1,1145
1998,DONIVIN,1,1145
1998,DONOVON,1,1145
1998,DONTAE,1,1145
1998,DORAN,1,1145
1998,DORIEN,1,1145
1998,DORIN,1,1145
1998,DORION,1,1145
1998,DORON,1,1145
1998,DORRION,1,1145
1998,DORYAN,1,1145
1998,DRAE,1,1145
1998,DRAGAN,1,1145
1998,DRAGON,1,1145
1998,DRAIGHTON,1,1145
1998,DRAVEN-DANIEL,1,1145
1998,DRAYDEN,1,1145
1998,DRAYE,1,1145
1998,DRAYTIN,1,1145
1998,DRAYVIN,1,1145
1998,DRE,1,1145
1998,DREDAIN,1,1145
1998,DREXLER,1,1145
1998,DRINK,1,1145
1998,DRUE,1,1145
1998,DUANE,1,1145
1998,DUGUAY,1,1145
1998,DUSTEN,1,1145
1998,DUSTYN,1,1145
1998,DUY,1,1145
1998,DYLEN,1,1145
1998,DYLLAN,1,1145
1998,DYLON,1,1145
1998,DYON,1,1145
1998,DYREL,1,1145
1998,EADEN,1,1145
1998,EAMON,1,1145
1998,EARL,1,1145
1998,EATHEN,1,1145
1998,EBENEZER,1,1145
1998,ECHOHAWK,1,1145
1998,EDDIE,1,1145
1998,EDGAR,1,1145
1998,EDOUARD,1,1145
1998,EDRIEL,1,1145
1998,EDSON,1,1145
1998,EDUARD,1,1145
1998,EDWIN,1,1145
1998,EJAAZ,1,1145
1998,EKAMJOT,1,1145
1998,ELDON,1,1145
1998,ELDRED-NATHANIEL,1,1145
1998,ELDRIDGE,1,1145
1998,ELIAH,1,1145
1998,ELIJIAH,1,1145
1998,ELIOT,1,1145
1998,ELISHA,1,1145
1998,ELLIAS,1,1145
1998,ELLIJAH,1,1145
1998,ELMAN,1,1145
1998,ELMER,1,1145
1998,ELYJAH,1,1145
1998,EMAD,1,1145
1998,EMELIAN,1,1145
1998,EMIL,1,1145
1998,EMJED,1,1145
1998,EMMIT,1,1145
1998,ENDALE,1,1145
1998,ENOCH,1,1145
1998,ERICH,1,1145
1998,ERINEY,1,1145
1998,ERNEST,1,1145
1998,ERNIE,1,1145
1998,ERROL,1,1145
1998,ERWIN,1,1145
1998,ERYK,1,1145
1998,ESAIAS,1,1145
1998,ESAM,1,1145
1998,ESEOGHENE,1,1145
1998,EUJIN,1,1145
1998,EVANO,1,1145
1998,EVANS,1,1145
1998,EVEREST,1,1145
1998,EVIN,1,1145
1998,EYTAN,1,1145
1998,EYTHAN,1,1145
1998,FABIO,1,1145
1998,FAHAD,1,1145
1998,FAJAR,1,1145
1998,FALCON,1,1145
1998,FARAG,1,1145
1998,FARZEEN,1,1145
1998,FASEEB,1,1145
1998,FATIH,1,1145
1998,FAYEZ,1,1145
1998,FAYSAL,1,1145
1998,FAZEEL,1,1145
1998,FENDIE,1,1145
1998,FENTON,1,1145
1998,FERAS,1,1145
1998,FERIN,1,1145
1998,FERNANDO,1,1145
1998,FERRAS,1,1145
1998,FERRIS,1,1145
1998,FETSAMI,1,1145
1998,FILLIP,1,1145
1998,FINLEY,1,1145
1998,FINNIAN,1,1145
1998,FISCHER,1,1145
1998,FISHER,1,1145
1998,FISSAL,1,1145
1998,FLETCHER,1,1145
1998,FLOYD,1,1145
1998,FLYNN,1,1145
1998,FOUAD,1,1145
1998,FRANCISCUS,1,1145
1998,FRANKIE,1,1145
1998,FRANS,1,1145
1998,FRED,1,1145
1998,FREDDY,1,1145
1998,FREDERIK,1,1145
1998,FREEDOM,1,1145
1998,FYSAL,1,1145
1998,GABRIAL,1,1145
1998,GABRKIEL,1,1145
1998,GABRYL,1,1145
1998,GAERYN,1,1145
1998,GAGANJOT,1,1145
1998,GAGANVIR,1,1145
1998,GAJE,1,1145
1998,GALLEN,1,1145
1998,GALVIN,1,1145
1998,GARATH,1,1145
1998,GAREN,1,1145
1998,GARET,1,1145
1998,GARETT,1,1145
1998,GARION,1,1145
1998,GARNETT,1,1145
1998,GARON,1,1145
1998,GARRIDAN,1,1145
1998,GARRINE,1,1145
1998,GARRISEN,1,1145
1998,GARYTH,1,1145
1998,GASTON,1,1145
1998,GAVEN,1,1145
1998,GAVYN,1,1145
1998,GEARÁRD,1,1145
1998,GENO,1,1145
1998,GEORDAN,1,1145
1998,GEORDI,1,1145
1998,GEORGIO-GEORGES,1,1145
1998,GERAD,1,1145
1998,GEREMIE,1,1145
1998,GERIK,1,1145
1998,GERNIL,1,1145
1998,GERROD,1,1145
1998,GIACOMO,1,1145
1998,GIAN,1,1145
1998,GIANNI,1,1145
1998,GIBSON,1,1145
1998,GIDEON,1,1145
1998,GI-E,1,1145
1998,GIO,1,1145
1998,GIORDANO,1,1145
1998,GIUSEPPE,1,1145
1998,GLENROY,1,1145
1998,GLYNN,1,1145
1998,GNIEWKO,1,1145
1998,GODI,1,1145
1998,GODWIN,1,1145
1998,GOLDEN,1,1145
1998,GORSSA,1,1145
1998,GOTTFRIED,1,1145
1998,GRADDIN,1,1145
1998,GRADEN,1,1145
1998,GRADYN,1,1145
1998,GRAYDEN,1,1145
1998,GRAYDIN,1,1145
1998,GREGOIRE,1,1145
1998,GREYDEN,1,1145
1998,GREYDON,1,1145
1998,GRIFFEN,1,1145
1998,GRIFFITH,1,1145
1998,GRIFFYN,1,1145
1998,GRIPHEN,1,1145
1998,GUILLEM,1,1145
1998,GURAKE,1,1145
1998,GURAMAN,1,1145
1998,GURINDER,1,1145
1998,GURJIVAN,1,1145
1998,GURKAWAL,1,1145
1998,GURKIRAT,1,1145
1998,GURMEN,1,1145
1998,GURNEET,1,1145
1998,GURNOOR,1,1145
1998,GURREET,1,1145
1998,GURSAHIB,1,1145
1998,GURSEVAK,1,1145
1998,GURSHAAN,1,1145
1998,GURSIMREN,1,1145
1998,GURTAJ,1,1145
1998,GURTEAJ,1,1145
1998,GURTEG,1,1145
1998,GUS,1,1145
1998,HADEN,1,1145
1998,HADI,1,1145
1998,HAELEY,1,1145
1998,HAIDAR,1,1145
1998,HAIDON,1,1145
1998,HAIPING,1,1145
1998,HAKEEM,1,1145
1998,HAKIM,1,1145
1998,HAKKIC,1,1145
1998,HALEN,1,1145
1998,HALEY,1,1145
1998,HAMEN,1,1145
1998,HANOK,1,1145
1998,HANSHAL,1,1145
1998,HANSON,1,1145
1998,HARBAKHASH,1,1145
1998,HARDEEP,1,1145
1998,HARDY,1,1145
1998,HARKARANBIR,1,1145
1998,HARLAN,1,1145
1998,HARLIN,1,1145
1998,HARMANJIT,1,1145
1998,HARMINDER,1,1145
1998,HARMIT,1,1145
1998,HARMON,1,1145
1998,HARNOOR,1,1145
1998,HAROLD,1,1145
1998,HARPAUL,1,1145
1998,HARRAJ,1,1145
1998,HARSHAAN,1,1145
1998,HARSIMARAN,1,1145
1998,HART,1,1145
1998,HARTEJ,1,1145
1998,HARUYUKI,1,1145
1998,HASAN,1,1145
1998,HASANUDDIN,1,1145
1998,HASHIM,1,1145
1998,HAVIN,1,1145
1998,HAYATO,1,1145
1998,HAYDAR,1,1145
1998,HAYDON,1,1145
1998,HAYYU,1,1145
1998,HAZIQ,1,1145
1998,HEATH,1,1145
1998,HECTOR,1,1145
1998,HEDY,1,1145
1998,HEEROD,1,1145
1998,HEIDRITS,1,1145
1998,HEMEON,1,1145
1998,HENK,1,1145
1998,HENOK,1,1145
1998,HERKAMAL,1,1145
1998,HERPREET,1,1145
1998,HESTON,1,1145
1998,HIEN,1,1145
1998,HINNE,1,1145
1998,HOANG,1,1145
1998,HOJIN,1,1145
1998,HOLLAND,1,1145
1998,HON,1,1145
1998,HOUSSEIN,1,1145
1998,HOUSTON,1,1145
1998,HUBERT,1,1145
1998,HUGHIE,1,1145
1998,HUMBLE,1,1145
1998,HUMZA,1,1145
1998,HUTHAYFAH,1,1145
1998,HUY,1,1145
1998,HUZAIFA,1,1145
1998,HYATT,1,1145
1998,HYUN,1,1145
1998,IDEN,1,1145
1998,IDJEN,1,1145
1998,IGNATIUS,1,1145
1998,IKE,1,1145
1998,ILIA,1,1145
1998,ILIAS,1,1145
1998,IMANI,1,1145
1998,IMRAN,1,1145
1998,INDERVIR,1,1145
1998,INDIANA,1,1145
1998,IOANNIS,1,1145
1998,IQWAK,1,1145
1998,IRENEUSZ,1,1145
1998,IRFAN,1,1145
1998,IRMEN,1,1145
1998,IRVIN,1,1145
1998,ISAAK,1,1145
1998,ISAIAH-JARED,1,1145
1998,ISAYAH,1,1145
1998,ISHAQ,1,1145
1998,ISIAH,1,1145
1998,ISSAM,1,1145
1998,ISSIAH,1,1145
1998,IVER,1,1145
1998,IVOR,1,1145
1998,IZAAC,1,1145
1998,IZAC,1,1145
1998,J.,1,1145
1998,JACHIN,1,1145
1998,JACINTH,1,1145
1998,JACKLIN,1,1145
1998,JACOBSON,1,1145
1998,JACOBUS,1,1145
1998,JADAN,1,1145
1998,JADIN,1,1145
1998,JADY,1,1145
1998,JADYN,1,1145
1998,JAEDEN,1,1145
1998,JAEMIN,1,1145
1998,JAESON,1,1145
1998,JAGER,1,1145
1998,JAHKAI,1,1145
1998,JAHMARI,1,1145
1998,JAI,1,1145
1998,JAIDYN-LEE,1,1145
1998,JAIK,1,1145
1998,JAI-KUMAR,1,1145
1998,JAIMEY,1,1145
1998,JAIRO,1,1145
1998,JAISHAN,1,1145
1998,JALAL,1,1145
1998,JALEEL-SEKULU-FAIROM,1,1145
1998,JAMES-DALE,1,1145
1998,JAMES-DEAN,1,1145
1998,JAMY,1,1145
1998,JAN,1,1145
1998,JANOS,1,1145
1998,JANZ,1,1145
1998,JAP,1,1145
1998,JAPHETH,1,1145
1998,JARDEN,1,1145
1998,JAREH,1,1145
1998,JAREK,1,1145
1998,JAREL,1,1145
1998,JAREMY,1,1145
1998,JAREN,1,1145
1998,JARO,1,1145
1998,JARRA,1,1145
1998,JARRAD,1,1145
1998,JARRAYD,1,1145
1998,JARREN,1,1145
1998,JARSENA-ROOSEVELT,1,1145
1998,JAS,1,1145
1998,JASE,1,1145
1998,JASHANJIT,1,1145
1998,JASKARNDEEP,1,1145
1998,JASKIRAT,1,1145
1998,JASMAN,1,1145
1998,JASON-JAMES,1,1145
1998,JASPAL,1,1145
1998,JASSY,1,1145
1998,JASTEJ,1,1145
1998,JAUBRON,1,1145
1998,JAVON,1,1145
1998,JAWAD,1,1145
1998,JAX,1,1145
1998,JAXEN,1,1145
1998,JAYAPRAKASH,1,1145
1998,JAY-AR,1,1145
1998,JAYBE,1,1145
1998,JAYCEN,1,1145
1998,JAYDE,1,1145
1998,JAYDEE,1,1145
1998,JAYDIN,1,1145
1998,JAYDYN,1,1145
1998,JAYKOB,1,1145
1998,JAYLAN,1,1145
1998,JAYLEN,1,1145
1998,JAYLIN,1,1145
1998,JAYLON,1,1145
1998,JAYMUS,1,1145
1998,JAYTON,1,1145
1998,JAZZ,1,1145
1998,JEANDRÉ,1,1145
1998,JEAN-GABRIEL,1,1145
1998,JEAN-MARC,1,1145
1998,JEAN-PIERRE,1,1145
1998,JED,1,1145
1998,JEFFEREY,1,1145
1998,JEFFERSON,1,1145
1998,JEHAN,1,1145
1998,JELANI,1,1145
1998,JEMI,1,1145
1998,JENNOR,1,1145
1998,JENSEN,1,1145
1998,JEPSON,1,1145
1998,JERALD,1,1145
1998,JERAMIAH,1,1145
1998,JEREMIAS,1,1145
1998,JEREMIHA,1,1145
1998,JERICK,1,1145
1998,JERIDAN,1,1145
1998,JERIT,1,1145
1998,JERITT,1,1145
1998,JERMANY,1,1145
1998,JEROD,1,1145
1998,JEROMY,1,1145
1998,JERRIC,1,1145
1998,JERRITT,1,1145
1998,JERROD,1,1145
1998,JESEE,1,1145
1998,JESIAH,1,1145
1998,JESIEMARK,1,1145
1998,JESSY,1,1145
1998,JEVAN,1,1145
1998,JEYMAN,1,1145
1998,JEZEC,1,1145
1998,JHAVON,1,1145
1998,JHONLIE,1,1145
1998,JIAHONG,1,1145
1998,JIBRIL,1,1145
1998,JIE,1,1145
1998,JIM,1,1145
1998,JIMBOB,1,1145
1998,JIN,1,1145
1998,JINDPREET,1,1145
1998,JITESH,1,1145
1998,J-MIN,1,1145
1998,JOAL,1,1145
1998,JOBE,1,1145
1998,JOCELIN,1,1145
1998,JODI,1,1145
1998,JOELLE,1,1145
1998,JOESEPH,1,1145
1998,JOHANNES,1,1145
1998,JOHNNIE,1,1145
1998,JOHN-PAUL,1,1145
1998,JOHN-RYAN,1,1145
1998,JOHN-TOMAS,1,1145
1998,JOL,1,1145
1998,JOMEL,1,1145
1998,JOMMEL,1,1145
1998,JONATHEN,1,1145
1998,JON-MICHAEL,1,1145
1998,JORA,1,1145
1998,JORDI,1,1145
1998,JORDYN,1,1145
1998,JOREN,1,1145
1998,JORGEN,1,1145
1998,JORIEN,1,1145
1998,JORJDIN,1,1145
1998,JOSCHE,1,1145
1998,JOSEFF,1,1145
1998,JOSHAWA,1,1145
1998,JOSHUHA,1,1145
1998,JOSHVEER,1,1145
1998,JOSHWA,1,1145
1998,JOSUE,1,1145
1998,JOVAN,1,1145
1998,JOVICA,1,1145
1998,JOWELL,1,1145
1998,JR,1,1145
1998,JUBAL,1,1145
1998,JULIANO,1,1145
1998,JULIEN-ELIE,1,1145
1998,JUNG,1,1145
1998,JUNO,1,1145
1998,JURJEN,1,1145
1998,JUSTEN,1,1145
1998,JUSTYNN,1,1145
1998,KACE,1,1145
1998,KACEN,1,1145
1998,KADIAN,1,1145
1998,KADRIAN,1,1145
1998,KADYN,1,1145
1998,KAEDAN,1,1145
1998,KAEDEN,1,1145
1998,KAEDIN,1,1145
1998,KAEDYN,1,1145
1998,KAELEB,1,1145
1998,KAELEN,1,1145
1998,KAELN,1,1145
1998,KAELON,1,1145
1998,KAELUIS,1,1145
1998,KAELYN,1,1145
1998,KAEMAN,1,1145
1998,KAENE,1,1145
1998,KAGE,1,1145
1998,KAGEN,1,1145
1998,KAHL,1,1145
1998,KAHLER,1,1145
1998,KAHRIN,1,1145
1998,KAIDAN,1,1145
1998,KAIDIN,1,1145
1998,KAIL,1,1145
1998,KAILEB,1,1145
1998,KAILEN,1,1145
1998,KAIMAN,1,1145
1998,KAJ,1,1145
1998,KALAN,1,1145
1998,KALDEN,1,1145
1998,KALEBB,1,1145
1998,KALEB-RICHARD,1,1145
1998,KALI,1,1145
1998,KALIEB,1,1145
1998,KALIJHA,1,1145
1998,KALIM,1,1145
1998,KALIN,1,1145
1998,KALLAN,1,1145
1998,KALLEN,1,1145
1998,KALOR,1,1145
1998,KALVIN,1,1145
1998,KAMREN,1,1145
1998,KAMRON,1,1145
1998,KANTA,1,1145
1998,KAOMI,1,1145
1998,KARAN,1,1145
1998,KARANBIR,1,1145
1998,KARANVEER,1,1145
1998,KARANVIR,1,1145
1998,KAREY,1,1145
1998,KARLIN,1,1145
1998,KARL-NIKLAS,1,1145
1998,KARMVIR,1,1145
1998,KARNAKSHPAL,1,1145
1998,KARRAR,1,1145
1998,KARSEN,1,1145
1998,KARTER,1,1145
1998,KARUN,1,1145
1998,KARUNJIT,1,1145
1998,KARVEL,1,1145
1998,KASE,1,1145
1998,KASEN,1,1145
1998,KASHAWN,1,1145
1998,KASHETIN,1,1145
1998,KASLO-STEFAN,1,1145
1998,KASSIAN,1,1145
1998,KATLIN,1,1145
1998,KAVIL,1,1145
1998,KAVIS,1,1145
1998,KA-WAI,1,1145
1998,KAYCEE,1,1145
1998,KAYD,1,1145
1998,KAYDUNN,1,1145
1998,KAYDYN,1,1145
1998,KAYGE,1,1145
1998,KAYL,1,1145
1998,KAYLEM,1,1145
1998,KAYLIB,1,1145
1998,KAYMEN,1,1145
1998,KAYNEN,1,1145
1998,KAYSON,1,1145
1998,KAZIM,1,1145
1998,KEAGEN,1,1145
1998,KEAGHTON,1,1145
1998,KEAL,1,1145
1998,KEALAN,1,1145
1998,KEANAN,1,1145
1998,KEANO,1,1145
1998,KEDRAN,1,1145
1998,KEDRI,1,1145
1998,KEEDAN,1,1145
1998,KEEGEN,1,1145
1998,KEEGHAN,1,1145
1998,KEELAN,1,1145
1998,KEELER,1,1145
1998,KEELYN,1,1145
1998,KEENEN,1,1145
1998,KEETAN,1,1145
1998,KEGAN,1,1145
1998,KEIF-ER,1,1145
1998,KEILL,1,1145
1998,KEILLEN,1,1145
1998,KEIRNAN,1,1145
1998,KEITHEN,1,1145
1998,KELDIN,1,1145
1998,KELECHI,1,1145
1998,KELRICK,1,1145
1998,KELSIE,1,1145
1998,KENDI,1,1145
1998,KENDON,1,1145
1998,KERN,1,1145
1998,KETU,1,1145
1998,KEVAN,1,1145
1998,KEVEN,1,1145
1998,KEWITYN,1,1145
1998,KEYAN,1,1145
